emp_no,first_name,last_name,birth_date,from_date,to_date,title
426471,Mrinalini,Maierhofer,1964-07-01,1992-07-23,9999-01-01,Senior Engineer
426478,Filipp,Fujisaki,1964-12-18,1994-07-19,9999-01-01,Engineer
426525,Jaana,Unni,1964-10-01,1989-01-27,9999-01-01,Senior Engineer
426547,Adamantios,Syrzycki,1964-12-04,2000-08-25,9999-01-01,Engineer
426615,Tristan,Chinen,1964-09-22,1991-10-04,9999-01-01,Senior Staff
426644,Zejun,Broomell,1965-01-13,1995-01-19,9999-01-01,Senior Engineer
426647,Gay,Rosis,1964-11-20,1998-05-08,9999-01-01,Staff
426706,Karsten,Kawashima,1965-01-07,1994-03-15,9999-01-01,Senior Engineer
426768,Marl,Ranka,1964-06-24,1998-10-09,9999-01-01,Technique Leader
426780,Toshimori,Cannane,1964-12-18,1992-03-25,9999-01-01,Senior Engineer
426795,Huican,Lunn,1965-01-07,1986-07-23,9999-01-01,Staff
426806,Changho,Yemenis,1964-11-01,2002-01-16,9999-01-01,Senior Staff
426814,Shmuel,Besselaar,1964-07-24,2001-11-03,9999-01-01,Senior Staff
426818,Gaurav,Fendler,1965-01-21,1992-02-15,9999-01-01,Staff
426819,Sandeepan,Kulisch,1965-01-13,1997-05-16,9999-01-01,Engineer
426824,Gopalakrishnan,Mawatari,1965-01-25,1997-12-07,9999-01-01,Staff
426840,Cathie,Luby,1964-07-02,1995-05-20,9999-01-01,Staff
426875,Carrsten,Szmurlo,1964-08-30,1987-06-30,9999-01-01,Senior Engineer
426905,Nahum,Backhouse,1964-11-24,1992-03-18,9999-01-01,Senior Engineer
426933,Isaac,Casperson,1964-10-28,1990-11-02,9999-01-01,Staff
426958,Weijing,Viele,1965-01-19,1985-10-03,9999-01-01,Senior Engineer
426967,Gen,Brodal,1964-08-16,1987-01-02,9999-01-01,Senior Engineer
426973,Vojin,Kilgour,1964-11-04,1993-09-19,9999-01-01,Engineer
427083,Takanari,Isaac,1964-08-23,1990-03-26,9999-01-01,Senior Engineer
427128,Sadok,Kilgore,1964-08-18,1996-02-04,9999-01-01,Senior Engineer
427142,JoAnne,Covnot,1964-12-03,1988-07-15,9999-01-01,Senior Engineer
427147,Rosalyn,Hempstead,1964-08-14,1990-08-29,9999-01-01,Staff
427154,Nagui,Solares,1964-10-08,1996-02-05,9999-01-01,Senior Engineer
427197,Collette,Varker,1964-09-01,1992-08-26,9999-01-01,Staff
427255,Temple,Servi,1964-07-20,1998-05-09,9999-01-01,Senior Staff
427258,Remmert,Dehkordi,1964-06-27,1994-10-17,9999-01-01,Engineer
427266,Shietung,Trachtenberg,1964-12-30,1993-07-26,9999-01-01,Senior Staff
427268,Xiaopeng,Peng,1964-12-08,1997-04-27,9999-01-01,Senior Engineer
427279,Zine,Ratnakar,1964-07-31,1994-08-26,9999-01-01,Engineer
427289,Mircea,Sidhu,1964-12-15,1998-10-16,9999-01-01,Engineer
427290,Hidde,Zongker,1964-12-19,1998-08-12,9999-01-01,Senior Staff
427295,Kinh,Macedo,1964-10-13,1994-05-27,9999-01-01,Senior Engineer
427307,Volkmar,Demizu,1964-11-14,1997-02-28,9999-01-01,Engineer
427313,Utpal,Kemmerer,1965-01-31,1986-12-04,9999-01-01,Staff
427320,Mamdouh,Ramamoorthy,1965-01-13,2000-01-13,9999-01-01,Senior Engineer
427332,Feiyu,Hemaspaandra,1965-01-20,1995-06-04,9999-01-01,Staff
427393,Cristinel,Schaft,1964-09-09,1989-06-23,9999-01-01,Senior Engineer
427420,Rutger,Ballarin,1964-12-02,1997-01-01,9999-01-01,Staff
427424,Lucian,Stifter,1964-12-13,1985-10-19,9999-01-01,Staff
427434,Pasqua,Gips,1964-09-09,1996-03-20,9999-01-01,Senior Engineer
427435,Lijie,Lakshmanan,1964-12-06,1991-05-14,9999-01-01,Senior Engineer
427496,Eric,Hopewell,1964-06-22,1994-12-20,9999-01-01,Senior Engineer
427502,Bouchung,Kohling,1964-09-29,1999-02-11,9999-01-01,Staff
427566,Remmert,Anido,1964-10-09,1998-04-09,9999-01-01,Engineer
427571,Torsten,Ranta,1965-01-20,1995-07-03,9999-01-01,Senior Engineer
427576,Behnaam,Hiroyama,1964-09-21,1996-10-12,9999-01-01,Staff
427583,Marsja,Frezza,1964-12-28,1994-11-19,9999-01-01,Staff
427606,Guenter,Ducloy,1964-12-27,1987-03-25,9999-01-01,Senior Engineer
427657,Cheong,Kambil,1964-11-12,1986-06-08,9999-01-01,Senior Engineer
427674,Hisao,Ranon,1964-06-09,1986-11-24,9999-01-01,Senior Engineer
427679,Vesna,Wuwongse,1964-10-31,1998-04-14,9999-01-01,Staff
427731,Make,Lorho,1964-10-08,1992-08-29,9999-01-01,Technique Leader
427751,Kenroku,Kohling,1964-08-31,1991-11-22,9999-01-01,Senior Engineer
427776,Jaques,Navazio,1965-01-25,1989-04-04,9999-01-01,Staff
427805,Haldun,Compeau,1965-01-21,1997-10-15,9999-01-01,Senior Staff
427815,Akemi,Parascandalo,1964-08-18,1990-12-25,9999-01-01,Staff
427823,Jaques,Gecsei,1965-01-18,1999-07-13,9999-01-01,Staff
427837,Xiahua,Kuhnemann,1964-08-23,1993-06-17,9999-01-01,Senior Engineer
427838,Breannda,DiGiano,1964-11-16,1986-03-29,9999-01-01,Staff
427852,Adil,Kieras,1965-01-02,1992-07-20,9999-01-01,Senior Engineer
427920,Xiaoheng,Flasterstein,1964-08-11,1989-06-20,9999-01-01,Staff
427921,Saddek,Neimat,1964-12-22,1991-04-05,9999-01-01,Senior Engineer
427963,Fan,Vidya,1964-07-07,1985-05-17,9999-01-01,Technique Leader
427978,Kitty,Oskamp,1964-12-20,1993-12-09,9999-01-01,Senior Engineer
427986,Fayez,Rajaraman,1964-08-20,1992-10-23,9999-01-01,Staff
427990,Aria,Fiebach,1964-09-30,1989-09-29,9999-01-01,Senior Engineer
427993,Lein,Staylopatis,1964-10-10,1990-10-09,9999-01-01,Senior Engineer
427997,Nigel,Chachaty,1964-11-03,1991-03-19,9999-01-01,Engineer
428024,Shahab,Gini,1964-12-30,1993-06-20,9999-01-01,Senior Engineer
428038,Xiaobin,Schapire,1964-10-11,1999-12-12,9999-01-01,Staff
428082,Ronghao,Alpin,1965-01-09,1991-09-11,9999-01-01,Staff
428090,Zhilian,Ramamoorthy,1964-10-06,1986-06-17,9999-01-01,Senior Staff
428102,Shim,Hasenauer,1964-06-03,1994-12-14,9999-01-01,Engineer
428132,Gay,Pocchiola,1964-11-04,1994-02-04,9999-01-01,Staff
428138,Shaunak,Silva,1964-12-21,1988-09-06,9999-01-01,Senior Engineer
428149,Frazer,Szilard,1964-11-01,1997-02-28,9999-01-01,Engineer
428160,Jamaludin,Kalorkoti,1965-01-12,1998-09-06,9999-01-01,Staff
428171,Remko,Matteis,1964-07-03,1995-12-24,9999-01-01,Staff
428188,Badri,Zobel,1964-09-09,1996-03-08,9999-01-01,Staff
428195,Hatsukazu,Rosca,1965-01-11,1993-08-02,9999-01-01,Staff
428214,Ziyad,Rouquie,1964-07-22,1988-08-10,9999-01-01,Staff
428219,Ghassan,Androutsos,1965-01-21,1987-12-26,9999-01-01,Staff
428250,Tesuya,Schapiro,1964-06-17,1998-07-28,9999-01-01,Staff
428270,Sudharsan,Fordan,1964-06-21,1998-05-26,9999-01-01,Senior Staff
428278,Malu,Miyakawa,1964-11-24,1985-06-18,9999-01-01,Senior Engineer
428289,Subhankar,Glinert,1964-08-20,1987-11-30,9999-01-01,Staff
428301,Isamu,Przulj,1964-08-22,1985-12-08,9999-01-01,Staff
428308,Francesca,Kavanagh,1964-06-16,1992-03-28,9999-01-01,Senior Engineer
428352,Nikolaus,Erez,1964-07-22,1995-01-05,9999-01-01,Senior Staff
428422,Toshimori,Jording,1964-12-30,1997-06-16,9999-01-01,Engineer
428446,Jiakeng,Homond,1964-12-05,1998-02-04,9999-01-01,Staff
428458,Shiv,Hambrick,1964-07-06,1992-07-05,9999-01-01,Staff
428462,Yefim,Katiyar,1964-11-03,1999-02-27,9999-01-01,Staff
428475,Guangming,Tramer,1964-10-29,1993-11-15,9999-01-01,Staff
428503,Shigehiro,Nicolson,1964-09-03,1999-11-11,9999-01-01,Staff
428511,Arch,Pluym,1964-09-05,1990-06-24,9999-01-01,Staff
428514,Otilia,Khamsi,1964-11-10,1992-06-19,9999-01-01,Staff
428517,Chinho,Ponthieu,1964-08-07,1999-09-14,9999-01-01,Staff
428539,Oddvar,Merey,1964-11-23,1998-08-08,9999-01-01,Senior Staff
428541,Lenore,Lanzelotte,1964-09-09,1995-02-01,9999-01-01,Staff
428549,Brendon,Teitelbaum,1964-08-23,1998-08-02,9999-01-01,Staff
428568,Yoshimitsu,Castellani,1964-08-03,1991-12-21,9999-01-01,Staff
428590,Yurij,Casperson,1964-06-20,1992-06-13,9999-01-01,Engineer
428662,Marc,Trelles,1964-09-30,1994-10-30,9999-01-01,Senior Staff
428711,Muzhong,Fetvedt,1964-08-15,1997-10-04,9999-01-01,Engineer
428760,Munir,Velardi,1964-10-29,1991-03-23,9999-01-01,Senior Engineer
428779,Nevio,Orlowski,1964-10-28,1996-09-14,9999-01-01,Senior Engineer
428805,Guoxiang,McFarlan,1964-09-26,1986-05-15,9999-01-01,Staff
428855,Toshimori,Paludetto,1964-07-30,1996-12-23,9999-01-01,Staff
428885,Rildo,Birrer,1964-09-22,1993-12-27,9999-01-01,Senior Engineer
428912,Marco,Strehl,1964-08-21,1996-05-06,9999-01-01,Senior Engineer
428917,Theron,Billawala,1965-01-23,1989-02-17,9999-01-01,Senior Engineer
428949,Premsyl,Peternell,1964-10-25,1995-10-09,9999-01-01,Engineer
428964,Nadjib,Matzov,1964-09-01,1994-07-26,9999-01-01,Engineer
428970,Stamatina,Flexer,1964-10-03,1989-12-01,9999-01-01,Senior Engineer
428984,Gou,Lichtman,1964-09-16,1990-07-19,9999-01-01,Staff
428996,Ayonca,Undy,1964-09-07,1999-01-03,9999-01-01,Engineer
429000,Huiqun,Gajiwala,1964-11-26,1998-04-25,9999-01-01,Staff
429087,Hugh,Senzako,1965-01-27,1992-10-15,9999-01-01,Technique Leader
429108,Sastry,Weedon,1964-11-21,1987-05-31,9999-01-01,Senior Engineer
429134,Khalil,Heering,1964-10-08,1989-11-07,9999-01-01,Staff
429139,Georg,Asrin,1964-07-20,1991-01-22,9999-01-01,Senior Engineer
429179,Yuping,Lieblein,1964-07-10,1990-07-06,9999-01-01,Technique Leader
429231,Kazuyasu,Schmiedel,1965-01-09,1985-09-07,9999-01-01,Staff
429238,Mona,Luck,1965-01-29,1989-05-11,9999-01-01,Senior Staff
429249,Alassane,Wolniewicz,1965-01-28,1993-11-09,9999-01-01,Senior Engineer
429292,Kristen,Lambe,1964-10-22,1997-12-26,9999-01-01,Staff
429303,Leucio,Schrooten,1964-07-02,1985-09-18,9999-01-01,Senior Engineer
429306,Annemarie,Suomi,1964-10-21,1999-02-10,9999-01-01,Senior Staff
429316,Seshu,Hiraishi,1965-01-08,1994-08-10,9999-01-01,Staff
429334,Chiradeep,Ashish,1964-12-03,1999-10-19,9999-01-01,Staff
429365,Tesuro,Peyn,1964-10-12,1988-12-12,9999-01-01,Senior Engineer
429375,George,Daescu,1964-09-05,1987-02-28,9999-01-01,Senior Engineer
429381,Limsoon,Roohalamini,1965-01-06,1986-11-26,9999-01-01,Staff
429424,Mong,Motley,1964-07-19,1998-02-14,9999-01-01,Engineer
429449,Alexius,Heusch,1964-10-27,1990-10-19,9999-01-01,Senior Engineer
429457,Hatim,Fritzsche,1964-10-13,1990-09-26,9999-01-01,Senior Engineer
429481,Subhada,Emmerich,1965-01-09,1996-03-06,9999-01-01,Engineer
429506,Jenwei,Stemann,1964-11-10,1991-01-18,9999-01-01,Staff
429520,Yongqiao,Francisci,1965-01-06,1999-12-01,9999-01-01,Engineer
429526,Ingemar,Redmiles,1964-09-18,1988-03-03,9999-01-01,Senior Engineer
429532,Bartek,Vendrig,1965-01-25,1992-06-06,9999-01-01,Staff
429544,Peternela,Schaft,1964-10-23,1990-12-15,9999-01-01,Technique Leader
429569,Fumiya,Chappelet,1965-01-03,1992-09-03,9999-01-01,Engineer
429594,Hausi,Hiraishi,1964-10-10,1990-05-22,9999-01-01,Senior Engineer
429602,Gor,Bernick,1964-10-30,1998-04-21,9999-01-01,Engineer
429605,Jahangir,Kermarrec,1964-06-30,1985-06-08,9999-01-01,Staff
429613,Stepehn,Cullers,1964-09-07,1989-12-08,9999-01-01,Senior Engineer
429621,Parke,Isaac,1964-12-27,1987-11-27,9999-01-01,Senior Engineer
429645,Zhonghua,Besselaar,1964-11-28,1996-07-17,9999-01-01,Senior Engineer
429651,Chaosheng,Peroz,1964-08-05,1986-02-24,9999-01-01,Senior Engineer
429662,Isaac,Mitzlaff,1964-08-29,1989-09-28,9999-01-01,Staff
429669,Sanjoy,Oskamp,1964-12-12,1994-07-20,9999-01-01,Senior Staff
429703,Ung,Honglei,1965-01-06,1986-09-02,9999-01-01,Staff
429724,Uriel,Conia,1964-06-10,1994-11-28,9999-01-01,Senior Staff
429784,Adel,McFarlan,1964-11-13,1990-08-06,9999-01-01,Engineer
429832,Ortrud,Merel,1964-11-18,1987-09-05,9999-01-01,Staff
429855,Mong,Giarratana,1964-10-13,1988-12-24,9999-01-01,Senior Engineer
429865,Oksana,Braccini,1964-09-11,1995-05-01,9999-01-01,Senior Engineer
429899,Ranan,Marsiglia,1965-01-30,1999-08-13,9999-01-01,Staff
429954,Renny,Gladwell,1965-01-26,1999-02-27,9999-01-01,Staff
429977,Nalini,Yeung,1964-09-20,1989-06-08,9999-01-01,Staff
430002,Yuuichi,Angiulli,1964-09-07,1992-07-12,9999-01-01,Staff
430039,Shuho,Cooke,1964-12-18,1990-09-01,9999-01-01,Staff
430054,Erzsebet,Setiz,1965-01-22,1993-06-10,9999-01-01,Senior Engineer
430064,Gianluca,Prampolini,1964-12-13,1992-01-02,9999-01-01,Staff
430093,Danai,Swiler,1964-10-22,1991-12-18,9999-01-01,Senior Engineer
430104,Barry,Hegner,1964-11-20,1992-12-15,9999-01-01,Senior Engineer
430125,Fumiya,Pews,1964-08-20,1993-01-31,9999-01-01,Staff
430138,Minghong,Miculan,1964-08-28,1998-06-03,9999-01-01,Engineer
430172,Toshiko,Sooriamurthi,1964-11-10,1997-11-02,9999-01-01,Engineer
430180,Domenick,Erman,1964-06-16,1995-01-06,9999-01-01,Technique Leader
430218,Horward,Hagimont,1964-09-07,1995-09-23,9999-01-01,Staff
430245,Giri,Halloran,1964-10-20,1989-09-18,9999-01-01,Senior Engineer
430269,Karlis,Conde,1964-07-28,1990-11-18,9999-01-01,Staff
430296,Baruch,Asser,1964-11-24,1994-05-21,9999-01-01,Technique Leader
430324,Kristine,Yoshizawa,1964-10-05,1987-10-07,9999-01-01,Senior Engineer
430345,Aram,Irland,1964-09-10,1990-06-01,9999-01-01,Senior Engineer
430348,Poornachandra,Domenig,1964-10-21,1988-07-07,9999-01-01,Staff
430408,Kristof,Boyle,1964-12-05,1991-02-25,9999-01-01,Senior Engineer
430436,Chandrasekaran,Quadeer,1964-11-09,1999-10-11,9999-01-01,Staff
430458,Margareta,Shihab,1964-09-04,1998-07-20,9999-01-01,Staff
430462,Annemarie,Sevcikova,1964-07-20,1985-02-25,9999-01-01,Staff
430515,Eric,Szemeredi,1964-07-11,1998-10-14,9999-01-01,Engineer
430558,Xiong,Roisin,1965-01-07,1988-03-01,9999-01-01,Senior Engineer
430566,Kensei,Kuzuoka,1964-10-28,1986-05-26,9999-01-01,Staff
430583,Frazer,Speel,1964-08-17,1997-12-11,9999-01-01,Engineer
430593,Janalee,Lanzelotte,1965-01-19,1997-12-01,9999-01-01,Senior Staff
430599,Berhard,Spinelli,1964-12-13,2001-02-25,9999-01-01,Senior Engineer
430628,Muzhong,Greenaway,1964-11-14,1992-06-25,9999-01-01,Senior Engineer
430631,Kersti,Marsiglia,1965-01-17,1994-02-19,9999-01-01,Engineer
430723,Heekeun,Gruenwald,1964-08-20,1985-06-28,9999-01-01,Staff
430741,Remmert,Ulupinar,1964-09-11,1999-07-27,9999-01-01,Engineer
430802,Adib,Koprowski,1964-06-18,1991-03-05,9999-01-01,Senior Engineer
430811,Georg,Callaway,1964-08-18,1997-12-24,9999-01-01,Staff
430835,Sashi,Broomell,1964-10-26,1999-08-31,9999-01-01,Engineer
430891,Khalil,Gien,1965-01-06,1991-08-06,9999-01-01,Senior Engineer
430900,Arunas,Hertweck,1964-06-24,1986-01-08,9999-01-01,Senior Engineer
430920,Dines,Serre,1964-12-04,1992-11-12,9999-01-01,Staff
430970,Elzbieta,Solares,1964-06-19,1992-04-17,9999-01-01,Senior Staff
430971,Heeju,Varley,1964-10-28,1992-02-27,9999-01-01,Senior Engineer
430972,Shichao,Chepyzhov,1964-12-03,1996-07-07,9999-01-01,Staff
430975,Alassane,Nilsson,1964-10-07,1998-05-10,9999-01-01,Engineer
430979,Padma,Chelton,1964-09-06,1997-09-26,9999-01-01,Engineer
430986,Hein,Bahr,1964-07-31,1994-05-14,9999-01-01,Staff
430993,Shaibal,Chelton,1964-09-03,1996-03-31,9999-01-01,Staff
430994,Monique,Joslin,1964-11-07,1987-08-14,9999-01-01,Senior Engineer
431013,Satosi,Karner,1964-11-28,1998-07-30,9999-01-01,Staff
431042,Nadjib,Morton,1964-11-17,1995-09-24,9999-01-01,Engineer
431043,Mayuri,Maraist,1964-10-08,1993-06-30,9999-01-01,Staff
431061,Janche,Byoun,1964-11-18,1997-08-22,9999-01-01,Senior Staff
431070,Magy,Knightly,1964-06-09,1991-10-26,9999-01-01,Senior Engineer
431119,Raimond,Crouzet,1964-07-15,1985-11-16,9999-01-01,Staff
431150,Dulce,Leaver,1964-09-04,1999-01-04,9999-01-01,Senior Staff
431170,Patricio,Mahnke,1964-10-03,1994-06-30,9999-01-01,Technique Leader
431182,Kiam,Zschoche,1964-12-17,2000-01-04,9999-01-01,Engineer
431198,Gill,Prenel,1964-10-13,1999-01-04,9999-01-01,Senior Staff
431208,Sumant,Spelt,1964-08-26,1991-10-28,9999-01-01,Staff
431215,Josyula,Navazio,1964-08-23,1997-06-20,9999-01-01,Staff
431224,Debatosh,Argence,1964-08-03,1999-08-28,9999-01-01,Engineer
431225,Jiann,Beutelspacher,1964-09-10,1986-12-23,9999-01-01,Senior Engineer
431242,Vitaly,Baranowski,1964-08-09,1988-10-03,9999-01-01,Senior Staff
431302,Muneo,Basagni,1964-08-15,1992-01-15,9999-01-01,Senior Engineer
431339,Pramod,Iisaka,1964-10-01,1986-10-25,9999-01-01,Staff
431401,Greger,Serre,1964-12-24,1986-12-29,9999-01-01,Staff
431425,Masaki,Edelhoff,1964-08-14,1989-02-09,9999-01-01,Staff
431489,Bluma,Speckmann,1964-12-28,1996-06-06,9999-01-01,Senior Engineer
431537,DAIDA,Rosin,1964-10-01,1995-11-01,9999-01-01,Assistant Engineer
431538,Dzung,Jeong,1964-06-14,1990-01-24,9999-01-01,Staff
431575,Yannis,Covnot,1964-12-19,1999-06-07,9999-01-01,Engineer
431576,Masamitsu,Back,1965-01-06,1993-04-12,9999-01-01,Staff
431657,Visit,Thiran,1965-01-31,1986-11-14,9999-01-01,Senior Engineer
431668,Xiping,Baja,1964-08-30,1995-03-22,9999-01-01,Senior Engineer
431685,Zhanqiu,Madeira,1964-08-05,1991-06-11,9999-01-01,Staff
431718,Gita,Brickell,1964-06-07,1986-09-01,9999-01-01,Senior Engineer
431723,Magdalena,Ulupinar,1964-10-03,1994-07-01,9999-01-01,Staff
431729,Khue,Waleschkowski,1964-11-22,1986-05-24,9999-01-01,Senior Staff
431756,Jiang,Conry,1964-11-26,1986-12-24,9999-01-01,Staff
431772,Martina,Slutz,1964-10-25,1992-11-10,9999-01-01,Senior Staff
431792,Gina,Molberg,1964-10-22,1996-10-25,9999-01-01,Engineer
431797,Mohan,Colorni,1964-07-25,1986-07-31,9999-01-01,Senior Engineer
431839,Shawna,Heemskerk,1964-12-20,1995-03-22,9999-01-01,Staff
431859,Harngdar,Kroon,1964-08-27,1985-05-12,9999-01-01,Staff
431867,Honesty,Wixon,1964-10-03,1993-04-22,9999-01-01,Staff
431882,Hideo,Varman,1965-01-21,1997-06-19,9999-01-01,Engineer
431885,Fatemeh,Breugel,1964-12-28,1998-05-23,9999-01-01,Staff
431887,Poorav,Ranst,1965-01-05,1996-06-01,9999-01-01,Senior Engineer
431888,Sangeeta,Basawa,1964-07-26,1986-09-06,9999-01-01,Senior Engineer
431891,Koldo,Knightly,1964-11-15,1986-06-27,9999-01-01,Senior Engineer
431929,Giao,Shackel,1964-08-21,1996-10-15,9999-01-01,Senior Staff
431970,Weiwu,Gunderson,1964-08-02,1994-04-08,9999-01-01,Engineer
431979,Roded,Cappelli,1964-11-23,1985-03-26,9999-01-01,Senior Engineer
431990,Rosalie,Rebaine,1964-06-15,1986-09-20,9999-01-01,Senior Engineer
432024,Rimli,Hiraishi,1964-07-09,2000-09-14,9999-01-01,Senior Engineer
432031,Adamantios,Matzat,1965-01-11,1987-03-01,9999-01-01,Staff
432032,Kwok,Panwar,1964-10-19,1989-04-04,9999-01-01,Senior Engineer
432034,Arfst,Uehara,1965-01-24,1994-07-10,9999-01-01,Senior Staff
432045,Mohammad,Thorensen,1964-08-29,1998-09-16,9999-01-01,Engineer
432070,Chuanti,Birge,1964-06-08,1986-09-13,9999-01-01,Senior Engineer
432075,Bojan,Yoshimura,1964-07-16,1992-05-17,9999-01-01,Staff
432077,Rosalyn,Candan,1964-06-17,1997-10-17,9999-01-01,Technique Leader
432121,Alair,Straney,1965-01-06,1986-11-15,9999-01-01,Staff
432124,Uwe,Farrel,1964-07-02,1989-04-20,9999-01-01,Staff
432145,Phuoc,Unni,1964-07-21,1987-08-23,9999-01-01,Staff
432148,Basim,McClure,1964-07-14,1999-07-09,9999-01-01,Senior Staff
432163,Chanjung,Highland,1964-06-26,1997-06-22,9999-01-01,Engineer
432170,Irene,Saoudi,1964-12-26,1996-09-03,9999-01-01,Engineer
432184,Mitchel,Polupanov,1964-09-12,1989-10-29,9999-01-01,Technique Leader
432189,Mihalis,Badr,1964-10-18,1986-02-17,9999-01-01,Engineer
432222,Leni,Dredge,1964-09-05,1990-05-18,9999-01-01,Senior Engineer
432253,Theron,Hiroyama,1964-08-21,2000-10-28,9999-01-01,Engineer
432257,Kwangjo,Hiltgen,1965-01-20,1998-12-22,9999-01-01,Engineer
432261,Arve,Bergere,1965-01-30,1987-07-28,9999-01-01,Senior Engineer
432283,Mong,Heping,1964-08-09,1997-11-21,9999-01-01,Staff
432287,Richard,Krone,1964-11-14,1985-10-25,9999-01-01,Senior Engineer
432300,Xinyu,Lund,1964-08-21,1988-04-24,9999-01-01,Staff
432312,Samphel,Rodite,1964-11-05,1986-03-04,9999-01-01,Senior Engineer
432330,Elvia,Verhaegen,1964-10-26,1994-02-06,9999-01-01,Staff
432345,Xumin,Denti,1964-06-27,1985-04-19,9999-01-01,Senior Engineer
432354,Jahangir,Deyuan,1964-06-17,1998-11-04,9999-01-01,Technique Leader
432393,Yongqiao,Simkin,1964-12-16,1992-08-18,9999-01-01,Staff
432399,Nitsan,Nollmann,1965-01-19,1993-09-29,9999-01-01,Senior Engineer
432406,Sangeeta,Schueller,1964-08-08,1991-01-13,9999-01-01,Senior Engineer
432459,Junichi,Marquardt,1964-12-02,1986-09-10,9999-01-01,Senior Engineer
432490,Guther,Levasseur,1964-10-18,1996-04-01,9999-01-01,Staff
432492,Moty,Lovengreen,1964-06-10,1986-06-19,9999-01-01,Staff
432495,Holgard,Vrecion,1964-11-06,1985-06-14,9999-01-01,Senior Staff
432523,Takahiro,Maquelin,1965-01-21,1997-07-21,9999-01-01,Engineer
432531,Arie,Gimarc,1964-09-30,1993-11-30,9999-01-01,Technique Leader
432580,Uinam,Xiaoshan,1964-12-05,1993-11-27,9999-01-01,Senior Staff
432603,Fusako,Hasham,1964-06-16,1985-06-23,9999-01-01,Engineer
432665,Flemming,Driscoll,1965-01-02,1994-05-28,9999-01-01,Senior Engineer
432673,Boalin,Wielonsky,1964-09-15,1993-03-16,9999-01-01,Senior Engineer
432681,Chenyi,Waschkowski,1964-12-24,1992-06-21,9999-01-01,Senior Engineer
432689,Anyuan,Lichtner,1964-07-10,1987-12-05,9999-01-01,Staff
432701,Yishai,Talmon,1964-11-05,1999-01-05,9999-01-01,Engineer
432736,Adit,Rohrbach,1964-10-25,2000-01-03,9999-01-01,Senior Staff
432758,Chiranjit,Auyong,1964-06-09,1988-07-28,9999-01-01,Staff
432782,Zhonghui,Waterhouse,1964-08-22,1987-11-17,9999-01-01,Senior Engineer
432787,Toshiko,Ibel,1965-01-16,1996-11-23,9999-01-01,Senior Engineer
432860,Aloys,Rosin,1964-08-23,2001-01-19,9999-01-01,Senior Engineer
432929,Rutger,Rosis,1964-11-11,1993-02-18,9999-01-01,Staff
432956,Qunsheng,Birrer,1965-01-25,1986-05-13,9999-01-01,Staff
432986,Tristan,Garnick,1964-06-24,1996-03-13,9999-01-01,Engineer
433010,Uno,Cherinka,1964-09-19,1994-01-27,9999-01-01,Senior Engineer
433057,Tommaso,Takanami,1964-09-13,1988-01-18,9999-01-01,Staff
433059,Bojan,Montresor,1965-01-02,1995-02-04,9999-01-01,Staff
433082,Leen,Simmel,1964-10-15,1995-05-20,9999-01-01,Senior Engineer
433103,Genki,Karcich,1964-08-14,1998-12-06,9999-01-01,Staff
433156,Akeel,Zultner,1964-08-10,1993-11-29,9999-01-01,Technique Leader
433157,Tomofumi,Serna,1965-01-16,1999-10-23,9999-01-01,Staff
433174,Sangeeta,Ananiadou,1964-10-14,1990-12-08,9999-01-01,Senior Engineer
433202,Danel,Valtorta,1964-07-11,1990-05-02,9999-01-01,Staff
433256,Odysseas,Lorho,1964-10-28,1999-11-01,9999-01-01,Staff
433260,Make,Olivero,1965-02-01,1991-06-01,9999-01-01,Engineer
433280,Abdelghani,Zambonelli,1964-09-15,1998-01-02,9999-01-01,Staff
433311,Tua,Demos,1964-11-19,1990-02-15,9999-01-01,Senior Engineer
433332,Dines,Perfilyeva,1964-12-05,1990-06-22,9999-01-01,Senior Engineer
433346,TRUE,Brookman,1964-07-02,1990-10-07,9999-01-01,Senior Engineer
433363,Fun,England,1964-10-13,1987-04-01,9999-01-01,Technique Leader
433415,Harjit,Teitelbaum,1964-08-05,1999-02-26,9999-01-01,Engineer
433436,Alois,Mitzlaff,1964-08-18,1997-12-17,9999-01-01,Senior Engineer
433438,Keiichiro,Miyakawa,1965-01-06,1993-09-12,9999-01-01,Staff
433490,Xuejun,Zielinski,1964-11-19,1985-11-01,9999-01-01,Senior Engineer
433494,Anestis,Krogh,1964-10-25,1999-02-03,9999-01-01,Senior Engineer
433502,Bikash,Pero,1964-12-31,1996-12-14,9999-01-01,Staff
433519,Khalil,Valiente,1964-09-24,1999-03-14,9999-01-01,Staff
433525,Lillian,Debuse,1964-09-14,1998-05-07,9999-01-01,Staff
433529,Armond,Atchley,1964-08-15,1991-12-04,9999-01-01,Senior Engineer
433569,Dante,Spelt,1964-12-28,1991-09-16,9999-01-01,Senior Engineer
433644,Dharmaraja,Munck,1964-10-02,1996-08-04,9999-01-01,Staff
433713,Arch,Felder,1964-12-18,1986-10-25,9999-01-01,Senior Engineer
